invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
1108,WALM081,Friendswood,Fashion accessories,47,2,23-02-2022,15:50:00,Ewallet,4,0.33,94
1109,WALM040,Edinburg,Home and lifestyle,80,1,14-07-2020,07:38:00,Ewallet,9,0.48,80
1110,WALM069,Rockwall,Fashion accessories,52,1,22-04-2021,12:44:00,Ewallet,7,0.33,52
1111,WALM021,McAllen,Home and lifestyle,15,3,18-09-2021,22:20:00,Ewallet,4,0.48,45
1112,WALM012,Garland,Fashion accessories,77,2,01-08-2021,12:07:00,Ewallet,9,0.48,154
1113,WALM091,Little Elm,Home and lifestyle,71,2,18-04-2023,10:04:00,Ewallet,7,0.33,142
1114,WALM098,Mineral Wells,Fashion accessories,45,2,07-02-2022,20:13:00,Ewallet,4,0.18,90
1115,WALM009,Plano,Home and lifestyle,78,3,21-07-2020,22:33:00,Ewallet,9,0.48,234
1116,WALM075,San Marcos,Fashion accessories,55,3,22-01-2021,12:01:00,Ewallet,5,0.33,165
1117,WALM043,Baytown,Home and lifestyle,52,2,01-11-2020,17:33:00,Ewallet,6,0.48,104
1118,WALM055,Waxahachie,Fashion accessories,31,3,17-06-2021,22:42:00,Ewallet,6,0.33,93
1119,WALM038,Sugar Land,Home and lifestyle,64,3,04-08-2023,20:17:00,Ewallet,6,0.48,192
1120,WALM068,Burleson,Fashion accessories,48,2,28-02-2022,22:55:00,Ewallet,4,0.33,96
1121,WALM060,DeSoto,Home and lifestyle,80,3,06-11-2023,19:21:00,Ewallet,5,0.33,240
1122,WALM011,Lubbock,Fashion accessories,75,1,09-01-2023,13:45:00,Ewallet,6,0.48,75
1123,WALM087,Waxahachie,Home and lifestyle,77,1,09-12-2021,06:39:00,Ewallet,4,0.33,77
1124,WALM031,Lewisville,Fashion accessories,42,3,06-10-2023,13:15:00,Ewallet,6,0.48,126
1125,WALM058,Port Arthur,Home and lifestyle,66,1,13-03-2023,21:46:00,Ewallet,6,0.33,66
1126,WALM090,Brownwood,Fashion accessories,15,2,03-03-2020,19:52:00,Ewallet,5,0.33,30
1127,WALM049,North Richland Hills,Home and lifestyle,44,2,17-05-2022,18:32:00,Ewallet,5,0.48,88
1128,WALM063,Georgetown,Fashion accessories,38,3,22-07-2021,14:04:00,Ewallet,6,0.33,114
1129,WALM072,Lancaster,Home and lifestyle,63,2,27-01-2023,19:40:00,Ewallet,4,0.33,126
1130,WALM005,Fort Worth,Fashion accessories,17,1,19-11-2021,21:26:00,Ewallet,9,0.48,17
1131,WALM025,Waco,Home and lifestyle,58,2,10-11-2021,13:50:00,Ewallet,5,0.48,116
1132,WALM023,Midland,Fashion accessories,66,1,17-11-2021,14:08:00,Ewallet,9,0.48,66
1133,WALM073,Seguin,Home and lifestyle,66,2,13-06-2023,20:28:00,Ewallet,5,0.33,132
1134,WALM046,Temple,Fashion accessories,20,2,25-01-2022,17:38:00,Ewallet,6,0.48,40
1135,WALM042,Bryan,Home and lifestyle,63,3,03-05-2020,11:55:00,Ewallet,9,0.48,189
1136,WALM023,Midland,Fashion accessories,71,3,19-01-2021,12:18:00,Ewallet,8,0.48,213
1137,WALM074,Weslaco,Home and lifestyle,42,1,09-10-2021,10:26:00,Cash,9,0.33,42
1138,WALM097,Alice,Fashion accessories,22,2,06-07-2023,06:11:00,Ewallet,9,0.18,44
1139,WALM087,Waxahachie,Home and lifestyle,66,1,07-07-2022,22:04:00,Ewallet,7,0.33,66
1140,WALM091,Little Elm,Fashion accessories,28,2,05-11-2021,11:18:00,Ewallet,4,0.33,56
1141,WALM082,Weslaco,Home and lifestyle,27,3,27-06-2020,18:28:00,Cash,5,0.33,81
1142,WALM068,Burleson,Fashion accessories,78,3,03-12-2022,09:50:00,Ewallet,7,0.33,234
1143,WALM009,Plano,Home and lifestyle,58,3,01-12-2022,22:30:00,Ewallet,4,0.48,174
1144,WALM092,Lake Jackson,Fashion accessories,29,2,19-01-2022,18:33:00,Ewallet,6,0.33,58
1145,WALM047,Flower Mound,Home and lifestyle,43,1,07-02-2022,12:46:00,Ewallet,6,0.48,43
1146,WALM040,Edinburg,Fashion accessories,61,1,22-07-2020,18:58:00,Ewallet,6,0.48,61
1147,WALM065,Texas City,Home and lifestyle,78,1,13-01-2020,21:07:00,Ewallet,5,0.33,78
1148,WALM064,Bedford,Fashion accessories,57,3,18-01-2022,10:56:00,Ewallet,9,0.33,171
1149,WALM046,Temple,Home and lifestyle,77,2,03-05-2022,16:38:00,Ewallet,9,0.48,154
1150,WALM046,Temple,Fashion accessories,67,3,23-07-2022,09:42:00,Ewallet,9,0.48,201
1151,WALM012,Garland,Home and lifestyle,84,3,30-03-2022,09:20:00,Ewallet,8,0.48,252
1152,WALM051,New Braunfels,Fashion accessories,47,1,01-10-2021,19:15:00,Ewallet,6,0.48,47
1153,WALM003,San Antonio,Home and lifestyle,72,3,07-01-2020,09:37:00,Ewallet,7,0.36,216
1154,WALM052,Mansfield,Fashion accessories,15,1,24-11-2020,16:40:00,Ewallet,4,0.57,15
1155,WALM005,Fort Worth,Home and lifestyle,63,3,23-06-2021,12:57:00,Ewallet,7,0.48,189
1156,WALM059,Pflugerville,Fashion accessories,45,2,21-08-2023,16:05:00,Ewallet,4,0.33,90
1157,WALM043,Baytown,Home and lifestyle,81,3,15-02-2022,07:23:00,Ewallet,7,0.48,243
1158,WALM039,Longview,Fashion accessories,27,3,27-10-2022,19:48:00,Ewallet,5,0.48,81
1159,WALM026,Denton,Home and lifestyle,40,2,10-05-2020,15:58:00,Ewallet,8,0.48,80
1160,WALM074,Weslaco,Fashion accessories,19,1,20-07-2021,15:58:00,Cash,5,0.33,19
1161,WALM100,Canyon,Home and lifestyle,85,2,07-02-2022,07:57:00,Ewallet,7,0.18,170
1162,WALM033,Pearland,Fashion accessories,34,1,28-06-2022,11:22:00,Ewallet,5,0.48,34
1163,WALM019,Pasadena,Home and lifestyle,59,3,27-08-2022,13:17:00,Ewallet,7,0.48,177
1164,WALM084,Schertz,Fashion accessories,21,1,28-03-2023,08:45:00,Ewallet,8,0.33,21
1165,WALM035,San Angelo,Home and lifestyle,49,2,25-12-2021,12:09:00,Ewallet,5,0.48,98
1166,WALM004,Austin,Fashion accessories,50,1,15-11-2021,20:28:00,Ewallet,9,0.48,50
1167,WALM044,Pharr,Home and lifestyle,42,3,05-09-2021,18:37:00,Ewallet,6,0.48,126
1168,WALM035,San Angelo,Fashion accessories,36,2,26-04-2022,06:56:00,Ewallet,9,0.48,72
1169,WALM003,San Antonio,Home and lifestyle,22,3,19-06-2022,08:38:00,Ewallet,7,0.36,66
1170,WALM062,Galveston,Fashion accessories,22,1,10-10-2020,13:07:00,Ewallet,8,0.33,22
1171,WALM063,Georgetown,Home and lifestyle,53,1,12-08-2023,16:50:00,Ewallet,4,0.33,53
1172,WALM052,Mansfield,Fashion accessories,49,3,25-09-2023,17:44:00,Ewallet,9,0.57,147
1173,WALM087,Waxahachie,Home and lifestyle,83,2,19-06-2020,22:02:00,Ewallet,5,0.33,166
1174,WALM080,Nacogdoches,Fashion accessories,19,2,01-06-2023,19:26:00,Ewallet,5,0.33,38
1175,WALM092,Lake Jackson,Home and lifestyle,72,2,15-02-2021,21:51:00,Ewallet,7,0.33,144
1176,WALM065,Texas City,Fashion accessories,56,1,29-09-2022,15:01:00,Ewallet,7,0.33,56
1177,WALM085,Kerrville,Home and lifestyle,37,1,24-07-2022,14:58:00,Ewallet,4,0.33,37
1178,WALM087,Waxahachie,Fashion accessories,44,3,02-11-2022,07:13:00,Ewallet,5,0.33,132
1179,WALM003,San Antonio,Home and lifestyle,47,3,04-05-2021,15:37:00,Ewallet,9,0.36,141
1180,WALM041,Mission,Fashion accessories,81,2,09-06-2023,11:53:00,Ewallet,5,0.48,162
1181,WALM028,Odessa,Home and lifestyle,38,1,27-06-2022,20:53:00,Ewallet,8,0.48,38
1182,WALM011,Lubbock,Fashion accessories,61,3,02-11-2021,08:10:00,Ewallet,5,0.48,183
1183,WALM098,Mineral Wells,Home and lifestyle,76,2,19-10-2022,07:32:00,Ewallet,4,0.18,152
1184,WALM062,Galveston,Fashion accessories,50,2,20-08-2021,12:38:00,Ewallet,6,0.33,100
1185,WALM077,Coppell,Home and lifestyle,19,2,02-03-2020,18:11:00,Ewallet,6,0.33,38
1186,WALM060,DeSoto,Fashion accessories,48,1,11-11-2021,15:03:00,Ewallet,6,0.33,48
1187,WALM100,Canyon,Home and lifestyle,56,2,01-12-2023,19:07:00,Ewallet,8,0.18,112
1188,WALM077,Coppell,Fashion accessories,35,2,06-08-2020,10:25:00,Ewallet,7,0.33,70
1189,WALM015,Grand Prairie,Home and lifestyle,69,2,11-07-2022,09:07:00,Ewallet,6,0.48,138
1190,WALM083,Farmers Branch,Fashion accessories,56,3,24-02-2020,18:24:00,Ewallet,5,0.33,168
1191,WALM034,College Station,Home and lifestyle,78,1,18-03-2020,21:16:00,Ewallet,9,0.48,78
1192,WALM001,Houston,Fashion accessories,36,2,19-05-2021,22:18:00,Ewallet,9,0.36,72
1193,WALM059,Pflugerville,Home and lifestyle,44,3,12-05-2020,18:46:00,Ewallet,8,0.33,132
1194,WALM069,Rockwall,Fashion accessories,49,3,09-10-2021,16:21:00,Ewallet,4,0.33,147
1195,WALM038,Sugar Land,Home and lifestyle,24,1,17-05-2020,12:48:00,Ewallet,9,0.48,24
1196,WALM054,Sherman,Fashion accessories,51,3,08-08-2020,22:01:00,Ewallet,6,0.21,153
1197,WALM017,McKinney,Home and lifestyle,15,3,22-05-2020,07:52:00,Ewallet,7,0.48,45
1198,WALM028,Odessa,Fashion accessories,16,1,27-11-2021,06:18:00,Ewallet,9,0.48,16
1199,WALM019,Pasadena,Home and lifestyle,55,3,16-08-2022,12:20:00,Ewallet,8,0.48,165
1200,WALM003,San Antonio,Fashion accessories,41,3,07-04-2021,20:41:00,Ewallet,8,0.48,123
1201,WALM049,North Richland Hills,Home and lifestyle,44,1,29-12-2023,14:54:00,Ewallet,7,0.48,44
1202,WALM029,Round Rock,Fashion accessories,41,3,20-11-2021,13:09:00,Ewallet,8,0.48,123
1203,WALM091,Little Elm,Home and lifestyle,16,3,03-08-2020,15:20:00,Ewallet,7,0.33,48
1204,WALM032,Tyler,Fashion accessories,35,2,20-07-2023,14:54:00,Ewallet,9,0.48,70
1205,WALM031,Lewisville,Home and lifestyle,75,1,27-08-2021,09:43:00,Ewallet,8,0.48,75
1206,WALM053,Conroe,Fashion accessories,30,3,26-04-2022,07:22:00,Ewallet,4,0.57,90
1207,WALM045,Missouri City,Home and lifestyle,15,3,20-02-2022,07:00:00,Credit card,6,0.48,45
1208,WALM020,Killeen,Fashion accessories,66,2,01-07-2022,18:06:00,Ewallet,7,0.48,132
1209,WALM072,Lancaster,Home and lifestyle,21,3,28-07-2020,20:08:00,Ewallet,7,0.33,63
1210,WALM086,Rosenberg,Fashion accessories,59,3,25-12-2020,07:43:00,Ewallet,5,0.33,177
1211,WALM015,Grand Prairie,Home and lifestyle,67,2,13-11-2023,10:32:00,Ewallet,4,0.48,134
1212,WALM006,El Paso,Fashion accessories,32,3,25-02-2021,19:58:00,Ewallet,6,0.48,96
1213,WALM003,San Antonio,Home and lifestyle,28,3,25-09-2022,18:37:00,Ewallet,5,0.36,84
1214,WALM031,Lewisville,Fashion accessories,72,2,03-09-2020,17:04:00,Ewallet,5,0.48,144
1215,WALM001,Houston,Home and lifestyle,58,1,25-07-2022,20:22:00,Ewallet,4,0.36,58
1216,WALM063,Georgetown,Fashion accessories,59,1,04-10-2020,16:55:00,Ewallet,5,0.33,59
1217,WALM037,League City,Home and lifestyle,45,1,04-06-2020,10:50:00,Ewallet,7,0.48,45
1218,WALM088,Cleburne,Fashion accessories,34,3,21-01-2021,17:45:00,Ewallet,4,0.33,102
1219,WALM049,North Richland Hills,Home and lifestyle,30,1,27-12-2021,20:36:00,Ewallet,4,0.48,30
1220,WALM036,Allen,Fashion accessories,18,2,09-03-2022,15:35:00,Ewallet,9,0.48,36
1221,WALM066,Grapevine,Home and lifestyle,65,1,28-10-2023,09:33:00,Ewallet,4,0.33,65
1222,WALM070,Hurst,Fashion accessories,30,2,06-07-2023,14:00:00,Ewallet,9,0.33,60
1223,WALM088,Cleburne,Home and lifestyle,28,1,29-09-2021,09:25:00,Ewallet,9,0.33,28
1224,WALM038,Sugar Land,Fashion accessories,53,2,27-01-2022,14:28:00,Ewallet,7,0.48,106
1225,WALM003,San Antonio,Home and lifestyle,66,1,11-03-2020,10:01:00,Ewallet,8,0.36,66
1226,WALM094,Alamo,Fashion accessories,77,3,04-02-2020,15:28:00,Ewallet,7,0.33,231
1227,WALM091,Little Elm,Home and lifestyle,50,1,24-04-2021,14:58:00,Ewallet,4,0.33,50
1228,WALM002,Dallas,Fashion accessories,41,1,27-12-2020,09:58:00,Ewallet,5,0.36,41
1229,WALM087,Waxahachie,Home and lifestyle,80,1,04-12-2022,17:43:00,Ewallet,7,0.33,80
1230,WALM005,Fort Worth,Fashion accessories,46,3,21-10-2022,22:28:00,Ewallet,4,0.48,138
1231,WALM043,Baytown,Home and lifestyle,66,3,01-05-2023,16:48:00,Ewallet,6,0.48,198
1232,WALM087,Waxahachie,Fashion accessories,46,2,16-01-2023,16:26:00,Ewallet,5,0.33,92
1233,WALM032,Tyler,Home and lifestyle,28,3,03-02-2021,22:27:00,Ewallet,7,0.48,84
1234,WALM029,Round Rock,Fashion accessories,74,2,26-09-2020,09:14:00,Ewallet,4,0.48,148
1235,WALM070,Hurst,Home and lifestyle,47,3,17-09-2022,07:20:00,Ewallet,7,0.33,141
1236,WALM023,Midland,Fashion accessories,19,1,18-02-2020,09:18:00,Ewallet,5,0.48,19
1237,WALM078,Del Rio,Home and lifestyle,62,3,08-12-2022,07:16:00,Ewallet,4,0.33,186
1238,WALM035,San Angelo,Fashion accessories,39,1,15-07-2022,18:55:00,Ewallet,6,0.48,39
1239,WALM089,Southlake,Home and lifestyle,36,2,30-01-2022,16:31:00,Ewallet,4,0.33,72
1240,WALM023,Midland,Fashion accessories,75,3,02-01-2021,07:17:00,Ewallet,6,0.48,225
1241,WALM056,Rowlett,Home and lifestyle,63,1,01-04-2020,07:00:00,Ewallet,4,0.33,63
1242,WALM004,Austin,Fashion accessories,26,1,09-11-2021,14:36:00,Ewallet,9,0.48,26
1243,WALM100,Canyon,Home and lifestyle,80,2,03-01-2022,15:11:00,Ewallet,8,0.18,160
1244,WALM080,Nacogdoches,Fashion accessories,63,3,29-08-2021,14:37:00,Ewallet,5,0.33,189
1245,WALM053,Conroe,Home and lifestyle,83,2,17-01-2020,11:44:00,Ewallet,8,0.57,166
1246,WALM016,Brownsville,Fashion accessories,25,2,02-10-2020,17:47:00,Ewallet,5,0.48,50
1247,WALM029,Round Rock,Home and lifestyle,48,2,12-01-2022,15:54:00,Ewallet,8,0.48,96
1248,WALM003,San Antonio,Fashion accessories,63,2,30-10-2020,09:31:00,Ewallet,9,0.48,126
1249,WALM074,Weslaco,Home and lifestyle,48,3,18-09-2021,09:56:00,Cash,6,0.33,144
1250,WALM051,New Braunfels,Fashion accessories,34,3,20-11-2021,08:04:00,Ewallet,6,0.48,102
1251,WALM077,Coppell,Home and lifestyle,78,3,19-01-2023,22:37:00,Ewallet,5,0.33,234
1252,WALM008,Corpus Christi,Fashion accessories,30,1,29-06-2021,14:19:00,Ewallet,7,0.48,30
1253,WALM069,Rockwall,Home and lifestyle,15,3,23-01-2020,09:59:00,Ewallet,9,0.33,45
1254,WALM069,Rockwall,Fashion accessories,70,1,02-04-2021,10:57:00,Ewallet,9,0.33,70
1255,WALM091,Little Elm,Home and lifestyle,36,3,25-12-2021,21:55:00,Ewallet,8,0.33,108
1256,WALM023,Midland,Fashion accessories,24,1,05-01-2020,19:32:00,Ewallet,4,0.48,24
1257,WALM056,Rowlett,Home and lifestyle,78,3,08-01-2023,10:52:00,Ewallet,7,0.33,234
1258,WALM063,Georgetown,Fashion accessories,72,3,19-07-2021,07:04:00,Ewallet,9,0.33,216
1259,WALM098,Mineral Wells,Home and lifestyle,48,2,25-02-2020,12:15:00,Ewallet,8,0.18,96
1260,WALM094,Alamo,Fashion accessories,31,1,16-04-2021,19:42:00,Ewallet,7,0.33,31
1261,WALM075,San Marcos,Home and lifestyle,22,3,08-05-2020,08:58:00,Ewallet,5,0.33,66
1262,WALM096,Eagle Pass,Fashion accessories,73,2,23-11-2021,07:34:00,Ewallet,5,0.18,146
1263,WALM018,Frisco,Home and lifestyle,22,2,07-12-2020,17:46:00,Ewallet,9,0.48,44
1264,WALM071,Lufkin,Fashion accessories,18,2,13-02-2023,07:56:00,Ewallet,6,0.33,36
1265,WALM023,Midland,Home and lifestyle,21,2,16-10-2023,19:07:00,Ewallet,5,0.48,42
1266,WALM037,League City,Fashion accessories,36,1,25-10-2021,17:21:00,Ewallet,7,0.48,36
1267,WALM056,Rowlett,Home and lifestyle,71,3,03-08-2021,06:20:00,Ewallet,9,0.33,213
1268,WALM084,Schertz,Fashion accessories,39,1,09-03-2022,06:35:00,Ewallet,9,0.33,39
1269,WALM095,Big Spring,Home and lifestyle,76,3,28-06-2021,11:57:00,Ewallet,7,0.33,228
1270,WALM093,Angleton,Fashion accessories,15,3,27-10-2021,16:07:00,Ewallet,4,0.33,45
1271,WALM029,Round Rock,Home and lifestyle,16,1,21-01-2022,19:54:00,Ewallet,4,0.48,16
1272,WALM048,Harlingen,Fashion accessories,49,2,02-12-2021,21:49:00,Ewallet,6,0.48,98
1273,WALM038,Sugar Land,Home and lifestyle,45,2,19-06-2023,17:54:00,Ewallet,9,0.48,90
1274,WALM049,North Richland Hills,Fashion accessories,17,1,03-01-2021,16:09:00,Ewallet,6,0.48,17
1275,WALM066,Grapevine,Home and lifestyle,37,1,24-10-2021,16:51:00,Ewallet,6,0.33,37
1276,WALM006,El Paso,Fashion accessories,28,3,07-12-2020,18:20:00,Ewallet,5,0.48,84
1277,WALM002,Dallas,Home and lifestyle,42,2,11-11-2021,09:58:00,Ewallet,5,0.36,84
1278,WALM096,Eagle Pass,Fashion accessories,55,1,19-01-2021,19:05:00,Ewallet,5,0.18,55
1279,WALM057,Euless,Home and lifestyle,47,1,10-05-2021,06:17:00,Ewallet,5,0.33,47
1280,WALM023,Midland,Fashion accessories,51,3,24-03-2020,21:37:00,Ewallet,4,0.48,153
1281,WALM033,Pearland,Home and lifestyle,72,3,23-03-2022,20:23:00,Ewallet,8,0.48,216
1282,WALM097,Alice,Fashion accessories,67,3,12-10-2022,22:20:00,Ewallet,7,0.18,201
1283,WALM058,Port Arthur,Home and lifestyle,74,2,02-09-2020,06:03:00,Ewallet,4,0.33,148
1284,WALM002,Dallas,Fashion accessories,78,1,06-05-2023,16:09:00,Ewallet,7,0.36,78
1285,WALM085,Kerrville,Home and lifestyle,25,3,11-05-2021,11:23:00,Ewallet,5,0.33,75
1286,WALM033,Pearland,Fashion accessories,63,2,02-07-2023,13:27:00,Ewallet,7,0.48,126
1287,WALM043,Baytown,Home and lifestyle,21,2,01-04-2022,22:05:00,Ewallet,7,0.48,42
1288,WALM043,Baytown,Fashion accessories,72,3,01-10-2022,07:54:00,Ewallet,7,0.48,216
1289,WALM033,Pearland,Home and lifestyle,20,2,08-11-2021,07:32:00,Ewallet,9,0.48,40
1290,WALM081,Friendswood,Fashion accessories,41,3,04-06-2021,06:29:00,Ewallet,5,0.33,123
1291,WALM032,Tyler,Home and lifestyle,79,1,27-08-2022,19:44:00,Ewallet,8,0.48,79
1292,WALM066,Grapevine,Fashion accessories,50,3,15-11-2022,21:22:00,Ewallet,7,0.33,150
1293,WALM038,Sugar Land,Home and lifestyle,65,3,06-12-2023,19:31:00,Ewallet,9,0.48,195
1294,WALM046,Temple,Fashion accessories,53,1,13-11-2021,20:54:00,Ewallet,8,0.48,53
1295,WALM015,Grand Prairie,Home and lifestyle,83,2,17-01-2020,21:34:00,Ewallet,6,0.48,166
1296,WALM055,Waxahachie,Fashion accessories,35,1,24-08-2022,18:24:00,Ewallet,7,0.33,35
1297,WALM024,Carrollton,Home and lifestyle,85,2,13-07-2020,10:35:00,Ewallet,6,0.48,170
1298,WALM007,Arlington,Fashion accessories,48,1,29-08-2022,22:22:00,Ewallet,5,0.48,48
1299,WALM083,Farmers Branch,Home and lifestyle,30,1,27-11-2021,07:21:00,Ewallet,6,0.33,30
1300,WALM088,Cleburne,Fashion accessories,44,1,20-01-2020,09:51:00,Ewallet,6,0.33,44
1301,WALM070,Hurst,Home and lifestyle,21,3,30-08-2020,09:29:00,Ewallet,6,0.33,63
1302,WALM006,El Paso,Fashion accessories,66,3,31-03-2020,13:35:00,Ewallet,4,0.48,198
1303,WALM039,Longview,Home and lifestyle,39,1,23-01-2023,15:15:00,Ewallet,4,0.48,39
1304,WALM077,Coppell,Fashion accessories,81,1,09-08-2020,12:49:00,Ewallet,9,0.33,81
1305,WALM078,Del Rio,Home and lifestyle,51,3,15-08-2020,20:38:00,Ewallet,7,0.33,153
1306,WALM024,Carrollton,Fashion accessories,28,3,05-02-2023,12:30:00,Ewallet,5,0.48,84
1307,WALM029,Round Rock,Home and lifestyle,35,1,24-02-2022,06:30:00,Ewallet,9,0.48,35
1308,WALM082,Weslaco,Fashion accessories,32,1,23-07-2020,19:22:00,Cash,6,0.33,32
1309,WALM082,Weslaco,Home and lifestyle,36,2,12-09-2022,09:47:00,Cash,6,0.33,72
1310,WALM065,Texas City,Fashion accessories,40,1,16-03-2021,06:43:00,Ewallet,4,0.33,40
1311,WALM068,Burleson,Home and lifestyle,83,1,05-01-2020,13:17:00,Ewallet,9,0.33,83
1312,WALM010,Laredo,Fashion accessories,48,3,01-11-2023,18:31:00,Ewallet,7,0.48,144
1313,WALM082,Weslaco,Home and lifestyle,68,3,30-08-2020,07:23:00,Cash,4,0.33,204
1314,WALM089,Southlake,Fashion accessories,56,2,06-10-2023,06:24:00,Ewallet,4,0.33,112
1315,WALM009,Plano,Home and lifestyle,63,2,31-05-2021,18:00:00,Ewallet,4,0.48,126
1316,WALM068,Burleson,Fashion accessories,48,2,08-01-2020,14:18:00,Ewallet,7,0.33,96
1317,WALM052,Mansfield,Home and lifestyle,85,2,04-04-2021,14:25:00,Ewallet,6,0.57,170
1318,WALM084,Schertz,Fashion accessories,36,2,30-05-2022,19:41:00,Ewallet,4,0.33,72
1319,WALM030,Richardson,Home and lifestyle,32,3,01-03-2022,22:03:00,Ewallet,8,0.48,96
1320,WALM041,Mission,Fashion accessories,49,1,20-02-2021,13:42:00,Ewallet,4,0.48,49
1321,WALM064,Bedford,Home and lifestyle,51,2,10-07-2022,09:51:00,Ewallet,9,0.33,102
1322,WALM033,Pearland,Fashion accessories,51,2,23-03-2023,07:13:00,Ewallet,5,0.48,102
1323,WALM090,Brownwood,Home and lifestyle,81,3,17-03-2023,06:10:00,Ewallet,9,0.33,243
1324,WALM046,Temple,Fashion accessories,85,3,13-09-2022,14:29:00,Ewallet,4,0.48,255
1325,WALM095,Big Spring,Home and lifestyle,67,1,08-09-2023,10:50:00,Ewallet,4,0.33,67
1326,WALM078,Del Rio,Fashion accessories,34,2,15-05-2023,11:21:00,Ewallet,9,0.33,68
1327,WALM058,Port Arthur,Home and lifestyle,15,2,02-10-2022,09:06:00,Ewallet,9,0.33,30
1328,WALM053,Conroe,Fashion accessories,33,1,30-06-2022,15:34:00,Ewallet,5,0.57,33
1329,WALM032,Tyler,Home and lifestyle,30,1,24-12-2021,20:24:00,Ewallet,7,0.48,30
1330,WALM007,Arlington,Fashion accessories,31,3,26-03-2021,21:31:00,Ewallet,8,0.48,93
1331,WALM035,San Angelo,Home and lifestyle,38,1,08-12-2020,06:27:00,Ewallet,4,0.48,38
1332,WALM047,Flower Mound,Fashion accessories,66,2,02-11-2022,10:15:00,Ewallet,8,0.48,132
1333,WALM059,Pflugerville,Home and lifestyle,70,1,05-02-2023,11:08:00,Ewallet,5,0.33,70
1334,WALM024,Carrollton,Fashion accessories,57,3,15-03-2021,19:28:00,Ewallet,6,0.48,171
1335,WALM015,Grand Prairie,Home and lifestyle,16,3,06-08-2023,12:29:00,Ewallet,4,0.48,48
1336,WALM068,Burleson,Fashion accessories,18,1,02-06-2022,17:06:00,Ewallet,5,0.33,18
1337,WALM025,Waco,Home and lifestyle,29,3,18-07-2022,09:48:00,Ewallet,8,0.48,87
1338,WALM040,Edinburg,Fashion accessories,51,2,22-06-2020,18:51:00,Ewallet,9,0.48,102
1339,WALM036,Allen,Home and lifestyle,23,3,08-02-2020,06:21:00,Ewallet,4,0.48,69
1340,WALM012,Garland,Fashion accessories,76,3,20-10-2021,16:13:00,Ewallet,7,0.48,228
1341,WALM069,Rockwall,Home and lifestyle,29,1,29-10-2023,20:15:00,Ewallet,9,0.33,29
1342,WALM059,Pflugerville,Fashion accessories,74,3,25-01-2020,21:38:00,Ewallet,6,0.33,222
1343,WALM038,Sugar Land,Home and lifestyle,65,2,31-05-2022,09:22:00,Ewallet,7,0.48,130
1344,WALM032,Tyler,Fashion accessories,42,2,10-08-2021,08:34:00,Ewallet,6,0.48,84
1345,WALM090,Brownwood,Home and lifestyle,52,1,19-11-2023,18:16:00,Ewallet,9,0.33,52
1346,WALM003,San Antonio,Fashion accessories,73,1,18-06-2020,12:10:00,Ewallet,4,0.48,73
1347,WALM046,Temple,Home and lifestyle,17,2,11-04-2020,22:17:00,Ewallet,7,0.48,34
1348,WALM030,Richardson,Fashion accessories,40,3,10-08-2020,09:14:00,Ewallet,4,0.48,120
1349,WALM083,Farmers Branch,Home and lifestyle,81,3,01-02-2023,21:49:00,Ewallet,6,0.33,243
1350,WALM003,San Antonio,Fashion accessories,62,3,30-09-2020,07:41:00,Ewallet,7,0.48,186
1351,WALM095,Big Spring,Home and lifestyle,48,1,30-05-2022,18:06:00,Ewallet,6,0.33,48
1352,WALM091,Little Elm,Fashion accessories,20,2,02-07-2023,08:34:00,Ewallet,5,0.33,40
1353,WALM073,Seguin,Home and lifestyle,20,1,12-10-2022,09:17:00,Ewallet,9,0.33,20
1354,WALM057,Euless,Fashion accessories,54,1,17-11-2020,13:38:00,Ewallet,9,0.33,54
1355,WALM013,Irving,Home and lifestyle,76,3,10-05-2023,16:31:00,Ewallet,5,0.48,228
1356,WALM055,Waxahachie,Fashion accessories,81,1,27-03-2021,12:22:00,Ewallet,8,0.33,81
1357,WALM020,Killeen,Home and lifestyle,33,1,12-09-2022,16:07:00,Ewallet,4,0.48,33
1358,WALM094,Alamo,Fashion accessories,72,2,09-12-2020,17:04:00,Ewallet,4,0.33,144
1359,WALM044,Pharr,Home and lifestyle,20,3,25-04-2020,19:14:00,Ewallet,9,0.48,60
1360,WALM048,Harlingen,Fashion accessories,44,1,03-04-2023,19:33:00,Ewallet,4,0.48,44
1361,WALM025,Waco,Home and lifestyle,81,1,06-11-2022,06:24:00,Ewallet,7,0.48,81
1362,WALM090,Brownwood,Fashion accessories,77,2,08-01-2020,08:12:00,Ewallet,4,0.33,154
